chembl_id,molecule_name,proposed_class,evidence_strength,functional_activity_rows,unique_assays,unique_documents,representative_assay,representative_document,representative_readout,representative_description,standardized_smiles,standardized_inchikey,generic_scaffold,passes_prospective_property_filters,review_decision,reviewer,review_notes
CHEMBL5559504,CHEMBL5559504,antagonist,initial,1,1,1,CHEMBL5517161,CHEMBL5512687,Inhibition,Antagonist activity at human adenosine A2A receptor expressed in CHO cells assessed as inhibition of NECA-induced cAMP production at 10 uM pre-incubated for 15 mins by cAMP Biotrak Enzymeimmunoassay relative to control,CCCCC#Cc1nc2c(N)nc(-c3cccs3)nc2n1[C@@H]1OC[C@@H](O)[C@H]1O,GPMMUPOGOQQHSE-PRIMNGNOSA-N,C1CCC(C2CCC3CCC(C4CCCC4)C3C2)C1,True,,,
CHEMBL5563351,CHEMBL5563351,antagonist,initial,1,1,1,CHEMBL5554213,CHEMBL5550209,Activity,Antagonist activity at human A2AR expressed in CHO-K1 cells assessed as inhibition of 5'-N-ethylcarboxamidoadenosine induced cAMP accumulation at 10 uM incubated for 30 mins by LANCE cAMP assay,Cc1ccc(/C(N)=N/OC(=O)c2c(-c3c(Cl)cccc3Cl)noc2C)cn1,XGEGNXDUSBMNFD-UHFFFAOYSA-N,CC(CCCC1CCCCC1)C1CCCC1C1CCCCC1,True,,,
CHEMBL5563496,CHEMBL5563496,antagonist,initial,1,1,1,CHEMBL5531816,CHEMBL5528085,IC50,Antagonist activity at human adenosine 2A receptor overexpressed in HEK293 cells preincubated for 0.5 hrs followed by NECA stimulation by GloSensor cAMP assay,COc1ccc2[nH]cc(Cn3cc(-c4cc(-c5cccc(C#N)c5C)nc(N)n4)nn3)c2c1,MOYUWLLWHPIMFS-UHFFFAOYSA-N,C1CCC(C2CCCC(C3CCC(CC4CCC5CCCCC54)C3)C2)CC1,True,,,
CHEMBL5564117,CHEMBL5564117,antagonist,initial,1,1,1,CHEMBL5517161,CHEMBL5512687,Inhibition,Antagonist activity at human adenosine A2A receptor expressed in CHO cells assessed as inhibition of NECA-induced cAMP production at 10 uM pre-incubated for 15 mins by cAMP Biotrak Enzymeimmunoassay relative to control,CCCCC#Cc1nc2c(N)nc(-c3cccs3)nc2n1[C@@H]1SC[C@@H](O)[C@H]1O,NUOPIJOVCGUYBH-PRIMNGNOSA-N,C1CCC(C2CCC3CCC(C4CCCC4)C3C2)C1,True,,,
CHEMBL5564272,CHEMBL5564272,antagonist,initial,1,1,1,CHEMBL5531816,CHEMBL5528085,IC50,Antagonist activity at human adenosine 2A receptor overexpressed in HEK293 cells preincubated for 0.5 hrs followed by NECA stimulation by GloSensor cAMP assay,Cc1c(C#N)cccc1-c1cc(-c2cn(Cc3c[nH]c4cccnc34)nn2)nc(N)n1,XAKMYGRORJVHAT-UHFFFAOYSA-N,C1CCC(C2CCCC(C3CCC(CC4CCC5CCCCC54)C3)C2)CC1,True,,,
CHEMBL5564788,CHEMBL5564788,antagonist,initial,1,1,1,CHEMBL5554213,CHEMBL5550209,Activity,Antagonist activity at human A2AR expressed in CHO-K1 cells assessed as inhibition of 5'-N-ethylcarboxamidoadenosine induced cAMP accumulation at 10 uM incubated for 30 mins by LANCE cAMP assay,Cc1onc(-c2c(Br)cccc2Br)c1C(=O)O/N=C(\N)c1ccc(Br)cn1,FWMROERRPLJSIH-UHFFFAOYSA-N,CC(CCCC1CCCCC1)C1CCCC1C1CCCCC1,False,,,
CHEMBL5565650,CHEMBL5565650,antagonist,initial,1,1,1,CHEMBL5531816,CHEMBL5528085,IC50,Antagonist activity at human adenosine 2A receptor overexpressed in HEK293 cells preincubated for 0.5 hrs followed by NECA stimulation by GloSensor cAMP assay,Cc1c(C#N)cccc1-c1cc(-c2cn(Cc3c[nH]c4ccncc34)nn2)nc(N)n1,XHTSDSGJGPCSHD-UHFFFAOYSA-N,C1CCC(C2CCCC(C3CCC(CC4CCC5CCCCC54)C3)C2)CC1,True,,,
CHEMBL5566421,CHEMBL5566421,antagonist,initial,1,1,1,CHEMBL5531816,CHEMBL5528085,IC50,Antagonist activity at human adenosine 2A receptor overexpressed in HEK293 cells preincubated for 0.5 hrs followed by NECA stimulation by GloSensor cAMP assay,Cc1c(C#N)cccc1-c1cc(-c2cn(Cc3c[nH]c4cc(OC5CCCC5)ccc34)nn2)nc(N)n1,HTISTZVDZLLWMG-UHFFFAOYSA-N,C1CCC(C2CCCC(C3CCC(CC4CCC5CC(CC6CCCC6)CCC54)C3)C2)CC1,True,,,
CHEMBL5568711,CHEMBL5568711,antagonist,initial,1,1,1,CHEMBL5531816,CHEMBL5528085,IC50,Antagonist activity at human adenosine 2A receptor overexpressed in HEK293 cells preincubated for 0.5 hrs followed by NECA stimulation by GloSensor cAMP assay,Cc1c(C#N)cccc1-c1cc(-c2cn(Cc3cc4ccccc4[nH]3)nn2)nc(N)n1,ICRWSIWOAUIZIU-UHFFFAOYSA-N,C1CCC(C2CCCC(C3CCC(CC4CC5CCCCC5C4)C3)C2)CC1,True,,,
CHEMBL5568898,CHEMBL5568898,antagonist,initial,1,1,1,CHEMBL5554213,CHEMBL5550209,Activity,Antagonist activity at human A2AR expressed in CHO-K1 cells assessed as inhibition of 5'-N-ethylcarboxamidoadenosine induced cAMP accumulation at 10 uM incubated for 30 mins by LANCE cAMP assay,Cc1onc(-c2c(Cl)cccc2Cl)c1-c1nc(-c2cccnc2)no1,IENARVKVCUVYFG-UHFFFAOYSA-N,C1CCC(C2CCC(C3CCCC3C3CCCCC3)C2)CC1,True,,,
CHEMBL5568925,CHEMBL5568925,antagonist,initial,1,1,1,CHEMBL5531816,CHEMBL5528085,IC50,Antagonist activity at human adenosine 2A receptor overexpressed in HEK293 cells preincubated for 0.5 hrs followed by NECA stimulation by GloSensor cAMP assay,Cc1c(C#N)cccc1-c1cc(-c2cn(Cc3csc4c3CCCC4)nn2)nc(N)n1,UKCYNHJGAZWHNG-UHFFFAOYSA-N,C1CCC(C2CCCC(C3CCC(CC4CCC5CCCCC54)C3)C2)CC1,True,,,
CHEMBL5569111,CHEMBL5569111,antagonist,initial,1,1,1,CHEMBL5554213,CHEMBL5550209,Activity,Antagonist activity at human A2AR expressed in CHO-K1 cells assessed as inhibition of 5'-N-ethylcarboxamidoadenosine induced cAMP accumulation at 10 uM incubated for 30 mins by LANCE cAMP assay,Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)O/N=C(\N)c1cccnc1,NDQAPBVGLNOQFC-UHFFFAOYSA-N,CC(CCCC1CCCCC1)C1CCCC1C1CCCCC1,True,,,
CHEMBL5569426,CHEMBL5569426,antagonist,initial,1,1,1,CHEMBL5531816,CHEMBL5528085,IC50,Antagonist activity at human adenosine 2A receptor overexpressed in HEK293 cells preincubated for 0.5 hrs followed by NECA stimulation by GloSensor cAMP assay,Cc1c(C#N)cccc1-c1cc(-c2cn(Cc3c[nH]c4cc(Cl)ccc34)nn2)nc(N)n1,WKGARUIGUKNJTP-UHFFFAOYSA-N,C1CCC(C2CCCC(C3CCC(CC4CCC5CCCCC54)C3)C2)CC1,True,,,
CHEMBL5569497,CHEMBL5569497,antagonist,initial,1,1,1,CHEMBL5531816,CHEMBL5528085,IC50,Antagonist activity at human adenosine 2A receptor overexpressed in HEK293 cells preincubated for 0.5 hrs followed by NECA stimulation by GloSensor cAMP assay,Cc1c(C#N)cccc1-c1cc(-c2cn(Cc3c[nH]c4cccc(Cl)c34)nn2)nc(N)n1,YSCZTNBLMFLFNI-UHFFFAOYSA-N,C1CCC(C2CCCC(C3CCC(CC4CCC5CCCCC54)C3)C2)CC1,True,,,
CHEMBL5569508,CHEMBL5569508,antagonist,initial,1,1,1,CHEMBL5531816,CHEMBL5528085,IC50,Antagonist activity at human adenosine 2A receptor overexpressed in HEK293 cells preincubated for 0.5 hrs followed by NECA stimulation by GloSensor cAMP assay,Cc1c(C#N)cccc1-c1cc(-c2cn(Cc3c[nH]c4ccc(F)cc34)nn2)nc(N)n1,ISJSARXNNZJQNI-UHFFFAOYSA-N,C1CCC(C2CCCC(C3CCC(CC4CCC5CCCCC54)C3)C2)CC1,True,,,
CHEMBL5569970,CHEMBL5569970,antagonist,initial,1,1,1,CHEMBL5554213,CHEMBL5550209,Activity,Antagonist activity at human A2AR expressed in CHO-K1 cells assessed as inhibition of 5'-N-ethylcarboxamidoadenosine induced cAMP accumulation at 10 uM incubated for 30 mins by LANCE cAMP assay,Cc1ccc(-c2noc(-c3c(-c4c(Cl)cccc4Cl)noc3C)n2)cn1,HTAVRAQSXWUUDZ-UHFFFAOYSA-N,C1CCC(C2CCC(C3CCCC3C3CCCCC3)C2)CC1,True,,,
CHEMBL5570759,CHEMBL5570759,antagonist,initial,1,1,1,CHEMBL5531816,CHEMBL5528085,IC50,Antagonist activity at human adenosine 2A receptor overexpressed in HEK293 cells preincubated for 0.5 hrs followed by NECA stimulation by GloSensor cAMP assay,Cc1c(C#N)cccc1-c1cc(-c2cn(Cc3csc4ccccc34)nn2)nc(N)n1,LKUMVKGKRIOXSY-UHFFFAOYSA-N,C1CCC(C2CCCC(C3CCC(CC4CCC5CCCCC54)C3)C2)CC1,True,,,
CHEMBL5570763,CHEMBL5570763,antagonist,initial,1,1,1,CHEMBL5531816,CHEMBL5528085,IC50,Antagonist activity at human adenosine 2A receptor overexpressed in HEK293 cells preincubated for 0.5 hrs followed by NECA stimulation by GloSensor cAMP assay,Cc1ccc2c(Cn3cc(-c4cc(-c5cccc(C#N)c5C)nc(N)n4)nn3)c[nH]c2c1,ZAKKPJDDPGCSEK-UHFFFAOYSA-N,C1CCC(C2CCCC(C3CCC(CC4CCC5CCCCC54)C3)C2)CC1,True,,,
CHEMBL5571354,CHEMBL5571354,antagonist,initial,1,1,1,CHEMBL5554213,CHEMBL5550209,Activity,Antagonist activity at human A2AR expressed in CHO-K1 cells assessed as inhibition of 5'-N-ethylcarboxamidoadenosine induced cAMP accumulation at 10 uM incubated for 30 mins by LANCE cAMP assay,Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)O/N=C(\N)c1ccccn1,QZZNXYJRXBGWEO-UHFFFAOYSA-N,CC(CCCC1CCCCC1)C1CCCC1C1CCCCC1,True,,,
CHEMBL5571968,CHEMBL5571968,antagonist,initial,1,1,1,CHEMBL5554213,CHEMBL5550209,Activity,Antagonist activity at human A2AR expressed in CHO-K1 cells assessed as inhibition of 5'-N-ethylcarboxamidoadenosine induced cAMP accumulation at 10 uM incubated for 30 mins by LANCE cAMP assay,Cc1cccc(C)c1-c1noc(C)c1C(=O)O/N=C(\N)c1ccccn1,JICCWRLHGVGFQJ-UHFFFAOYSA-N,CC(CCCC1CCCCC1)C1CCCC1C1CCCCC1,True,,,
CHEMBL5572013,CHEMBL5572013,antagonist,initial,1,1,1,CHEMBL5531816,CHEMBL5528085,IC50,Antagonist activity at human adenosine 2A receptor overexpressed in HEK293 cells preincubated for 0.5 hrs followed by NECA stimulation by GloSensor cAMP assay,Cc1c(C#N)cccc1-c1cc(-c2cn(Cc3c[nH]c4ccccc34)nn2)nc(N)n1,YWLJLHYMQPNVIY-UHFFFAOYSA-N,C1CCC(C2CCCC(C3CCC(CC4CCC5CCCCC54)C3)C2)CC1,True,,,
CHEMBL5572208,CHEMBL5572208,antagonist,initial,1,1,1,CHEMBL5554213,CHEMBL5550209,Activity,Antagonist activity at human A2AR expressed in CHO-K1 cells assessed as inhibition of 5'-N-ethylcarboxamidoadenosine induced cAMP accumulation at 10 uM incubated for 30 mins by LANCE cAMP assay,Cc1cccc(C)c1-c1noc(C)c1C(=O)O/N=C(\N)c1ccc(Br)cn1,XFKUCIHRJOFNKO-UHFFFAOYSA-N,CC(CCCC1CCCCC1)C1CCCC1C1CCCCC1,False,,,
CHEMBL5572272,CHEMBL5572272,antagonist,initial,1,1,1,CHEMBL5531816,CHEMBL5528085,IC50,Antagonist activity at human adenosine 2A receptor overexpressed in HEK293 cells preincubated for 0.5 hrs followed by NECA stimulation by GloSensor cAMP assay,Cc1c(C#N)cccc1-c1cc(-c2cn(Cc3c[nH]c4c(Cl)cccc34)nn2)nc(N)n1,LBNIEUCXQWFRHQ-UHFFFAOYSA-N,C1CCC(C2CCCC(C3CCC(CC4CCC5CCCCC54)C3)C2)CC1,True,,,
CHEMBL5573410,CHEMBL5573410,antagonist,initial,1,1,1,CHEMBL5531816,CHEMBL5528085,IC50,Antagonist activity at human adenosine 2A receptor overexpressed in HEK293 cells preincubated for 0.5 hrs followed by NECA stimulation by GloSensor cAMP assay,Cc1c(C#N)cccc1-c1cc(-c2cn(Cc3c[nH]c4ccc(S(C)(=O)=O)cc34)nn2)nc(N)n1,ATVSLTUIQLERFX-UHFFFAOYSA-N,C1CCC(C2CCCC(C3CCC(CC4CCC5CCCCC54)C3)C2)CC1,True,,,
CHEMBL5573687,CHEMBL5573687,antagonist,initial,1,1,1,CHEMBL5531816,CHEMBL5528085,IC50,Antagonist activity at human adenosine 2A receptor overexpressed in HEK293 cells preincubated for 0.5 hrs followed by NECA stimulation by GloSensor cAMP assay,Cc1c(C#N)cccc1-c1cc(-c2cn(Cc3c[nH]c4cc(OC(C)C)ccc34)nn2)nc(N)n1,UDQHEQWDJYDLBR-UHFFFAOYSA-N,C1CCC(C2CCCC(C3CCC(CC4CCC5CCCCC54)C3)C2)CC1,True,,,
CHEMBL5574063,CHEMBL5574063,antagonist,initial,1,1,1,CHEMBL5531816,CHEMBL5528085,IC50,Antagonist activity at human adenosine 2A receptor overexpressed in HEK293 cells preincubated for 0.5 hrs followed by NECA stimulation by GloSensor cAMP assay,Cc1c(C#N)cccc1-c1cc(-c2cn(Cc3cccc4cc[nH]c34)nn2)nc(N)n1,SVCYCYNYJHLYHC-UHFFFAOYSA-N,C1CCC(C2CCCC(C3CCC(CC4CCCC5CCCC54)C3)C2)CC1,True,,,
CHEMBL5574226,CHEMBL5574226,antagonist,initial,1,1,1,CHEMBL5554213,CHEMBL5550209,Activity,Antagonist activity at human A2AR expressed in CHO-K1 cells assessed as inhibition of 5'-N-ethylcarboxamidoadenosine induced cAMP accumulation at 10 uM incubated for 30 mins by LANCE cAMP assay,Cc1onc(-c2c(Br)cccc2Br)c1C(=O)O/N=C(\N)c1ccccn1,POPQRBIVDLIGRH-UHFFFAOYSA-N,CC(CCCC1CCCCC1)C1CCCC1C1CCCCC1,False,,,
CHEMBL5574380,CHEMBL5574380,antagonist,initial,1,1,1,CHEMBL5531816,CHEMBL5528085,IC50,Antagonist activity at human adenosine 2A receptor overexpressed in HEK293 cells preincubated for 0.5 hrs followed by NECA stimulation by GloSensor cAMP assay,Cc1c(C#N)cccc1-c1cc(-c2cn(Cc3c[nH]c4ncccc34)nn2)nc(N)n1,YYICOJMDBXPVCS-UHFFFAOYSA-N,C1CCC(C2CCCC(C3CCC(CC4CCC5CCCCC54)C3)C2)CC1,True,,,
CHEMBL5574634,CHEMBL5574634,antagonist,initial,1,1,1,CHEMBL5531816,CHEMBL5528085,IC50,Antagonist activity at human adenosine 2A receptor overexpressed in HEK293 cells preincubated for 0.5 hrs followed by NECA stimulation by GloSensor cAMP assay,Cc1c(C#N)cccc1-c1cc(-c2cn(Cc3ccc4[nH]ccc4c3)nn2)nc(N)n1,CYEFGYPIAQKJEJ-UHFFFAOYSA-N,C1CCC(C2CCCC(C3CCC(CC4CCC5CCCC5C4)C3)C2)CC1,True,,,
CHEMBL5574860,CHEMBL5574860,antagonist,initial,1,1,1,CHEMBL5531816,CHEMBL5528085,IC50,Antagonist activity at human adenosine 2A receptor overexpressed in HEK293 cells preincubated for 0.5 hrs followed by NECA stimulation by GloSensor cAMP assay,Cc1c(C#N)cccc1-c1cc(-c2cn(Cc3c[nH]c4cc(S(C)(=O)=O)ccc34)nn2)nc(N)n1,MRAZZSCETIEKQE-UHFFFAOYSA-N,C1CCC(C2CCCC(C3CCC(CC4CCC5CCCCC54)C3)C2)CC1,True,,,
CHEMBL5575304,CHEMBL5575304,antagonist,initial,1,1,1,CHEMBL5531816,CHEMBL5528085,IC50,Antagonist activity at human adenosine 2A receptor overexpressed in HEK293 cells preincubated for 0.5 hrs followed by NECA stimulation by GloSensor cAMP assay,Cc1c(C#N)cccc1-c1cc(-c2cn(Cc3c[nH]c4cc(C#N)ccc34)nn2)nc(N)n1,YOBITFNSDBHSKF-UHFFFAOYSA-N,C1CCC(C2CCCC(C3CCC(CC4CCC5CCCCC54)C3)C2)CC1,True,,,
CHEMBL5579687,CHEMBL5579687,antagonist,initial,1,1,1,CHEMBL5531816,CHEMBL5528085,IC50,Antagonist activity at human adenosine 2A receptor overexpressed in HEK293 cells preincubated for 0.5 hrs followed by NECA stimulation by GloSensor cAMP assay,COC(=O)c1ccc2[nH]cc(Cn3cc(-c4cc(-c5cccc(C#N)c5C)nc(N)n4)nn3)c2c1,ZLIPLJJHPCTLDO-UHFFFAOYSA-N,C1CCC(C2CCCC(C3CCC(CC4CCC5CCCCC54)C3)C2)CC1,True,,,
CHEMBL5579741,CHEMBL5579741,antagonist,initial,1,1,1,CHEMBL5531816,CHEMBL5528085,IC50,Antagonist activity at human adenosine 2A receptor overexpressed in HEK293 cells preincubated for 0.5 hrs followed by NECA stimulation by GloSensor cAMP assay,Cc1c(C#N)cccc1-c1cc(-c2cn(Cc3c[nH]c4cc(F)ccc34)nn2)nc(N)n1,OZZKLNBWEAHQMM-UHFFFAOYSA-N,C1CCC(C2CCCC(C3CCC(CC4CCC5CCCCC54)C3)C2)CC1,True,,,
CHEMBL5579763,CHEMBL5579763,antagonist,initial,1,1,1,CHEMBL5531816,CHEMBL5528085,IC50,Antagonist activity at human adenosine 2A receptor overexpressed in HEK293 cells preincubated for 0.5 hrs followed by NECA stimulation by GloSensor cAMP assay,Cc1c(C#N)cccc1-c1cc(-c2cn(Cc3c[nH]c4ccc(OC(C)C)cc34)nn2)nc(N)n1,DALYDPLHAIMRAJ-UHFFFAOYSA-N,C1CCC(C2CCCC(C3CCC(CC4CCC5CCCCC54)C3)C2)CC1,True,,,
CHEMBL5583854,CHEMBL5583854,antagonist,initial,1,1,1,CHEMBL5531816,CHEMBL5528085,IC50,Antagonist activity at human adenosine 2A receptor overexpressed in HEK293 cells preincubated for 0.5 hrs followed by NECA stimulation by GloSensor cAMP assay,Cc1c(C#N)cccc1-c1cc(-c2cn(Cc3c[nH]c4cc(Cl)c(Cl)cc34)nn2)nc(N)n1,GZFKHHADHQMTGE-UHFFFAOYSA-N,C1CCC(C2CCCC(C3CCC(CC4CCC5CCCCC54)C3)C2)CC1,True,,,
CHEMBL5589619,CHEMBL5589619,antagonist,initial,1,1,1,CHEMBL5554213,CHEMBL5550209,Activity,Antagonist activity at human A2AR expressed in CHO-K1 cells assessed as inhibition of 5'-N-ethylcarboxamidoadenosine induced cAMP accumulation at 10 uM incubated for 30 mins by LANCE cAMP assay,Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)O/N=C(\N)c1ccc(Br)cn1,HOIBAJHOXKMJQZ-UHFFFAOYSA-N,CC(CCCC1CCCCC1)C1CCCC1C1CCCCC1,False,,,
CHEMBL5589690,CHEMBL5589690,antagonist,initial,1,1,1,CHEMBL5531816,CHEMBL5528085,IC50,Antagonist activity at human adenosine 2A receptor overexpressed in HEK293 cells preincubated for 0.5 hrs followed by NECA stimulation by GloSensor cAMP assay,COC(=O)c1ccc2c(Cn3cc(-c4cc(-c5cccc(C#N)c5C)nc(N)n4)nn3)c[nH]c2c1,VTAQVASXCUBRCD-UHFFFAOYSA-N,C1CCC(C2CCCC(C3CCC(CC4CCC5CCCCC54)C3)C2)CC1,True,,,
CHEMBL5592547,CHEMBL5592547,antagonist,initial,1,1,1,CHEMBL5531816,CHEMBL5528085,IC50,Antagonist activity at human adenosine 2A receptor overexpressed in HEK293 cells preincubated for 0.5 hrs followed by NECA stimulation by GloSensor cAMP assay,Cc1c(C#N)cccc1-c1cc(-c2cn(Cc3c[nH]c4ccc(Cl)cc34)nn2)nc(N)n1,HQOWBCHCTJPFSQ-UHFFFAOYSA-N,C1CCC(C2CCCC(C3CCC(CC4CCC5CCCCC54)C3)C2)CC1,True,,,
CHEMBL5593032,CHEMBL5593032,antagonist,initial,1,1,1,CHEMBL5554213,CHEMBL5550209,Activity,Antagonist activity at human A2AR expressed in CHO-K1 cells assessed as inhibition of 5'-N-ethylcarboxamidoadenosine induced cAMP accumulation at 10 uM incubated for 30 mins by LANCE cAMP assay,Cc1cccc(/C(N)=N/OC(=O)c2c(-c3c(Cl)cccc3Cl)noc2C)n1,UEFKHUZTQIJYGJ-UHFFFAOYSA-N,CC(CCCC1CCCCC1)C1CCCC1C1CCCCC1,True,,,
CHEMBL5595120,CHEMBL5595120,antagonist,initial,1,1,1,CHEMBL5531816,CHEMBL5528085,IC50,Antagonist activity at human adenosine 2A receptor overexpressed in HEK293 cells preincubated for 0.5 hrs followed by NECA stimulation by GloSensor cAMP assay,Cc1c(C#N)cccc1-c1cc(-c2cn(Cc3cccc4[nH]ccc34)nn2)nc(N)n1,DTHYVAYAPNFJKE-UHFFFAOYSA-N,C1CCC(C2CCCC(C3CCC(CC4CCCC5CCCC54)C3)C2)CC1,True,,,
CHEMBL5618303,CHEMBL5618303,antagonist,initial,1,1,1,CHEMBL5616300,CHEMBL5614411,Activity,Antagonist activity at human Adenosine receptor A2a transfected in HEK293 cells co-expressing CRE-luciferase plasmid assessed as reduction in CRE promoter activity at 10 uM incubated for 18 hrs by luciferase based CRE reporter assay,CNc1nc(C#Cc2ccccc2)nc2c1ncn2COC(=O)C(C)(C)C,RGZOJDGTYFCRMR-UHFFFAOYSA-N,C1CCC(CCC2CCC3CCCC3C2)CC1,True,,,
CHEMBL5618326,CHEMBL5618326,antagonist,initial,1,1,1,CHEMBL5616300,CHEMBL5614411,Activity,Antagonist activity at human Adenosine receptor A2a transfected in HEK293 cells co-expressing CRE-luciferase plasmid assessed as reduction in CRE promoter activity at 10 uM incubated for 18 hrs by luciferase based CRE reporter assay,CNc1nc(C#Cc2ccccc2)nc2c1ncn2CCCCC(=O)OC,GUNBSRJIPNKBQC-UHFFFAOYSA-N,C1CCC(CCC2CCC3CCCC3C2)CC1,True,,,
CHEMBL5618598,CHEMBL5618598,antagonist,initial,1,1,1,CHEMBL5616300,CHEMBL5614411,Activity,Antagonist activity at human Adenosine receptor A2a transfected in HEK293 cells co-expressing CRE-luciferase plasmid assessed as reduction in CRE promoter activity at 10 uM incubated for 18 hrs by luciferase based CRE reporter assay,CNc1nc(C#Cc2ccccc2)nc2c1ncn2-c1ccc(OC)cc1,MPOZJDIQOQOQMG-UHFFFAOYSA-N,C1CCC(CCC2CCC3CCC(C4CCCCC4)C3C2)CC1,True,,,
CHEMBL5618640,CHEMBL5618640,antagonist,initial,1,1,1,CHEMBL5616300,CHEMBL5614411,Activity,Antagonist activity at human Adenosine receptor A2a transfected in HEK293 cells co-expressing CRE-luciferase plasmid assessed as reduction in CRE promoter activity at 10 uM incubated for 18 hrs by luciferase based CRE reporter assay,CNc1nc(C#Cc2ccccc2)nc2c1ncn2Cc1ccc(F)cc1,UZOOHBLUULBFOX-UHFFFAOYSA-N,C1CCC(CCC2CCC3CCC(CC4CCCCC4)C3C2)CC1,True,,,
CHEMBL5618651,CHEMBL5618651,antagonist,initial,1,1,1,CHEMBL5616300,CHEMBL5614411,Activity,Antagonist activity at human Adenosine receptor A2a transfected in HEK293 cells co-expressing CRE-luciferase plasmid assessed as reduction in CRE promoter activity at 10 uM incubated for 18 hrs by luciferase based CRE reporter assay,CNc1nc(C#Cc2ccccc2)nc2c1ncn2Cc1cc(C(F)(F)F)cc(C(F)(F)F)c1,CRBGLIJNZDGBKM-UHFFFAOYSA-N,C1CCC(CCC2CCC3CCC(CC4CCCCC4)C3C2)CC1,True,,,
CHEMBL5618759,CHEMBL5618759,antagonist,initial,1,1,1,CHEMBL5616300,CHEMBL5614411,Activity,Antagonist activity at human Adenosine receptor A2a transfected in HEK293 cells co-expressing CRE-luciferase plasmid assessed as reduction in CRE promoter activity at 10 uM incubated for 18 hrs by luciferase based CRE reporter assay,CNC(=O)c1ccc(Cn2cnc3c(NC)nc(C#Cc4ccccc4)nc32)cc1,GELCCPXSUXIXBW-UHFFFAOYSA-N,C1CCC(CCC2CCC3CCC(CC4CCCCC4)C3C2)CC1,True,,,
CHEMBL5619003,CHEMBL5619003,antagonist,initial,1,1,1,CHEMBL5616300,CHEMBL5614411,Activity,Antagonist activity at human Adenosine receptor A2a transfected in HEK293 cells co-expressing CRE-luciferase plasmid assessed as reduction in CRE promoter activity at 10 uM incubated for 18 hrs by luciferase based CRE reporter assay,CNc1nc(C#Cc2ccccc2)nc2c1ncn2-c1cccc(C(N)=O)c1,BHONXXMBONTCRL-UHFFFAOYSA-N,C1CCC(CCC2CCC3CCC(C4CCCCC4)C3C2)CC1,True,,,
CHEMBL5619081,CHEMBL5619081,antagonist,initial,1,1,1,CHEMBL5616300,CHEMBL5614411,Activity,Antagonist activity at human Adenosine receptor A2a transfected in HEK293 cells co-expressing CRE-luciferase plasmid assessed as reduction in CRE promoter activity at 10 uM incubated for 18 hrs by luciferase based CRE reporter assay,CNc1nc(C#Cc2ccccc2)nc2c1ncn2CCCC(=O)OC,PWVXCMVFGBXUKZ-UHFFFAOYSA-N,C1CCC(CCC2CCC3CCCC3C2)CC1,True,,,
CHEMBL5619149,CHEMBL5619149,antagonist,initial,1,1,1,CHEMBL5616300,CHEMBL5614411,Activity,Antagonist activity at human Adenosine receptor A2a transfected in HEK293 cells co-expressing CRE-luciferase plasmid assessed as reduction in CRE promoter activity at 10 uM incubated for 18 hrs by luciferase based CRE reporter assay,CNc1nc(C#Cc2ccccc2)nc2c1ncn2Cc1cc(OC)c(OC)c(OC)c1,DSWFUIOOBFXPEG-UHFFFAOYSA-N,C1CCC(CCC2CCC3CCC(CC4CCCCC4)C3C2)CC1,True,,,
CHEMBL5619213,CHEMBL5619213,antagonist,initial,1,1,1,CHEMBL5616300,CHEMBL5614411,Activity,Antagonist activity at human Adenosine receptor A2a transfected in HEK293 cells co-expressing CRE-luciferase plasmid assessed as reduction in CRE promoter activity at 10 uM incubated for 18 hrs by luciferase based CRE reporter assay,CNc1nc(C#Cc2ccccc2)nc2c1ncn2COC(C)=O,GRZILHDOTANWMP-UHFFFAOYSA-N,C1CCC(CCC2CCC3CCCC3C2)CC1,True,,,
CHEMBL5619317,CHEMBL5619317,antagonist,initial,1,1,1,CHEMBL5616300,CHEMBL5614411,Activity,Antagonist activity at human Adenosine receptor A2a transfected in HEK293 cells co-expressing CRE-luciferase plasmid assessed as reduction in CRE promoter activity at 10 uM incubated for 18 hrs by luciferase based CRE reporter assay,CNc1nc(C#Cc2ccccc2)nc2c1ncn2Cc1ccc(C(=O)N2CCCC2)cc1,SOTXIRSJKPSMBQ-UHFFFAOYSA-N,CC(C1CCCC1)C1CCC(CC2CCC3CCC(CCC4CCCCC4)CC32)CC1,True,,,
CHEMBL5619582,CHEMBL5619582,antagonist,initial,1,1,1,CHEMBL5616300,CHEMBL5614411,Activity,Antagonist activity at human Adenosine receptor A2a transfected in HEK293 cells co-expressing CRE-luciferase plasmid assessed as reduction in CRE promoter activity at 10 uM incubated for 18 hrs by luciferase based CRE reporter assay,CNc1nc(C#Cc2ccccc2)nc2c1ncn2-c1ccc(N)cc1,XFVZDPWFIBOYLZ-UHFFFAOYSA-N,C1CCC(CCC2CCC3CCC(C4CCCCC4)C3C2)CC1,True,,,
