review_record_id,candidate_id,standardized_inchikey,generic_murcko_scaffold_smiles,scaffold_member_count,scaffold_composition,evidence_quality,pass_1_status,source_prediction_status,model_id,prediction_pbind_ki,interval_lower_90,interval_upper_90,threshold_pbind_ki,threshold_provenance_status,interval_eligibility,applicability_status,nearest_neighbor_similarity,descriptor_distance,deterministic_review_eligibility,eligibility_reasons,human_disposition_status,human_decision,human_reviewer,human_notes
URQ-bac100621b31babf,BDB-50580305,DSSCLJMOOUNHMW-UHFFFAOYSA-N,CC(CC1CCCCC1)C1CCC(CCCCC2CCC3CC(C4CCCC4)CC3C2)CC1,1,singleton,primary_metadata_requires_fulltext,metadata_pass_needs_fulltext,unavailable_or_rejected,,,,,,missing_or_rejected,not_assessed,not_assessed,,,blocked_missing_validated_prediction,validated_prediction_and_interval_unavailable,not_started_upstream_blocked,,,
URQ-5b9400e645b010f3,BDB-50580308,ONXZCTJYOFXBKU-UHFFFAOYSA-N,CC(CC1CCCCC1)C1CCC(CCCC2CCC3C2CCC2CC(C4CCCC4)CC23)CC1,1,singleton,primary_metadata_requires_fulltext,metadata_pass_needs_fulltext,unavailable_or_rejected,,,,,,missing_or_rejected,not_assessed,not_assessed,,,blocked_missing_validated_prediction,validated_prediction_and_interval_unavailable,not_started_upstream_blocked,,,
URQ-98290a9c217a3c5f,BDB-50580310,OJSWNBSTDSTLPO-UHFFFAOYSA-N,CC(CC1CCCCC1)C1CCC(CCCC2CCC3CC(C4CCCC4)CC3C2)CC1,1,singleton,primary_metadata_requires_fulltext,metadata_pass_needs_fulltext,unavailable_or_rejected,,,,,,missing_or_rejected,not_assessed,not_assessed,,,blocked_missing_validated_prediction,validated_prediction_and_interval_unavailable,not_started_upstream_blocked,,,
URQ-f612c82e8d49c14c,BDB-50580311,AWMBFBCZLVOQAV-UHFFFAOYSA-N,CC(CC1CCCCC1)C1CCC(CCC2CCC3C2CCC2CC(C4CCCC4)CC23)CC1,1,singleton,primary_metadata_requires_fulltext,metadata_pass_needs_fulltext,unavailable_or_rejected,,,,,,missing_or_rejected,not_assessed,not_assessed,,,blocked_missing_validated_prediction,validated_prediction_and_interval_unavailable,not_started_upstream_blocked,,,
URQ-54d89334da717e7b,BDB-50580512,QYDDQJVHZBTEMT-UHFFFAOYSA-N,C1CCC(CCCCC2CCC(C3CCCC4C5CCCCC5CC34)CC2)CC1,1,singleton,primary_metadata_requires_fulltext,metadata_pass_needs_fulltext,unavailable_or_rejected,,,,,,missing_or_rejected,not_assessed,not_assessed,,,blocked_missing_validated_prediction,validated_prediction_and_interval_unavailable,not_started_upstream_blocked,,,
URQ-4e240de93669c1b2,BDB-50584581,BUXDJJICYXLCEH-UHFFFAOYSA-N,C1CCC(C2CCCC(C3CCC4CCCCC4C3)C2)CC1,1,singleton,source_fulltext_ready,metadata_pass_fulltext_ready,unavailable_or_rejected,,,,,,missing_or_rejected,not_assessed,not_assessed,,,blocked_missing_validated_prediction,validated_prediction_and_interval_unavailable,not_started_upstream_blocked,,,
URQ-2aced246dabcc7e4,BDB-50584629,UTSMDVBQXYDAIT-UHFFFAOYSA-N,C1CCC(CC2CC(C3CCCCC3)CC(C3CCCC3)C2)CC1,1,singleton,source_fulltext_ready,metadata_pass_fulltext_ready,unavailable_or_rejected,,,,,,missing_or_rejected,not_assessed,not_assessed,,,blocked_missing_validated_prediction,validated_prediction_and_interval_unavailable,not_started_upstream_blocked,,,
URQ-df40dd64b431dfec,BDB-50594653,WVAMXXSOZXMUOF-UHFFFAOYSA-N,C1CCC(CCCC2CCCC3CCCC23)CC1,1,singleton,quarantined_nonprimary_source,quarantine_nonprimary_source,unavailable_or_rejected,,,,,,missing_or_rejected,not_assessed,not_assessed,,,blocked_missing_validated_prediction,validated_prediction_and_interval_unavailable,not_started_upstream_blocked,,,
URQ-e6c0e0736865e08c,BDB-50627155,RATZCLQARSHGQO-UHFFFAOYSA-N,CC1CCC(CC2CCCC2)C2CCC(CC3CCCC3)C12,1,singleton,quarantined_nonprimary_source,quarantine_nonprimary_source,unavailable_or_rejected,,,,,,missing_or_rejected,not_assessed,not_assessed,,,blocked_missing_validated_prediction,validated_prediction_and_interval_unavailable,not_started_upstream_blocked,,,
URQ-3d850df5510e7617,BDB-50628405,YFDPVXTZPTZXLH-KPAZRMRSSA-N,C1CCC(CCC2CCCC3C2CC(C2CCCC2)C3C2CCCC2)CC1,1,singleton,source_fulltext_ready,metadata_pass_fulltext_ready,unavailable_or_rejected,,,,,,missing_or_rejected,not_assessed,not_assessed,,,blocked_missing_validated_prediction,validated_prediction_and_interval_unavailable,not_started_upstream_blocked,,,
URQ-eb6d802e0c6ac45f,BDB-50628408,XRKKJGGYJHRJNY-OWDMVUQNSA-N,C1CCC(CCCC2CCC3CC(C4CCCC4)C(C4CCCC4)C3C2)CC1,1,singleton,source_fulltext_ready,metadata_pass_fulltext_ready,unavailable_or_rejected,,,,,,missing_or_rejected,not_assessed,not_assessed,,,blocked_missing_validated_prediction,validated_prediction_and_interval_unavailable,not_started_upstream_blocked,,,
URQ-ae7970fdf92f731e,BDB-50638405,JFKRMUAVFJYHNX-KGBXAXFASA-N,C1CCC(C2CCC3CC(C4CCCC4)C(C4CCCC4)C3C2)C1,1,singleton,source_fulltext_ready,metadata_pass_fulltext_ready,unavailable_or_rejected,,,,,,missing_or_rejected,not_assessed,not_assessed,,,blocked_missing_validated_prediction,validated_prediction_and_interval_unavailable,not_started_upstream_blocked,,,
URQ-058a4669794f921e,BDB-50649071,XMSOXVWUIFQNHX-UHFFFAOYSA-N,C1CCC2C(C1)CC(C1CCCC1)C1CCCC21,1,singleton,quarantined_nonprimary_source,quarantine_nonprimary_source,unavailable_or_rejected,,,,,,missing_or_rejected,not_assessed,not_assessed,,,blocked_missing_validated_prediction,validated_prediction_and_interval_unavailable,not_started_upstream_blocked,,,
URQ-74a7bc93eab29194,BDB-50649072,DAEVVVNWLHLTCV-UHFFFAOYSA-N,C1CCC(C2CC3CCCCC3C3CCCC23)CC1,1,singleton,quarantined_nonprimary_source,quarantine_nonprimary_source,unavailable_or_rejected,,,,,,missing_or_rejected,not_assessed,not_assessed,,,blocked_missing_validated_prediction,validated_prediction_and_interval_unavailable,not_started_upstream_blocked,,,
